account_id,customer_id,account_type,balance_usd,open_date
ACC5TLTK62LDXXR,CUSX4P8TTPQGZ4Y,Business,170406.9,2025-03-09
ACC2L1PKR47VKTW,CUSH5ENFPSWXK0I,Checking,137772.53,2024-10-13
ACCZEAY13G02N6U,CUSJ12LJZQCQPIF,Savings,86832.78,2022-12-20
ACCPQM7V81ASYT1,CUSJM0P2WOHNKDZ,Savings,33430.17,2019-12-26
ACCAWGVNKEOHMNY,CUSIRAC9FBX09XP,Business,124990.21,2019-03-01
ACC2KQ2MWAKEK1I,CUS9W0Y0S8XOMQG,Business,6767.66,2020-12-29
ACC8DPEZD9CGU5E,CUS3QOTUQR0ENOS,Savings,125365.75,2021-03-14
ACCXAUUP7X8C1VF,CUS46Z6GJGDGIP0,Checking,111644.91,2020-11-05
ACCAUT8USJ3HJNR,CUSZ4942E9Z0BCO,Business,8683.28,2021-04-10
ACCAA61ZK7FYGZT,CUSO46GW2NGB6C7,Business,75577.72,2021-07-19
ACC120ZZLNHGO3O,CUSH5SOSNIH4NRO,Savings,28532.04,2020-06-04
ACCR4RVEIGX9CO4,CUSP6SFZ0WWR850,Checking,79111.42,2024-03-29
ACCBCDLII83SYLT,CUSFL3TT7KO9Q4B,Checking,47534.05,2019-10-16
ACC2T9ZBY5ORTY3,CUS3VJAD3I2XFMW,Business,41524.38,2019-09-05
ACCP1FC47D0YURE,CUSIK2J5605LT34,Savings,184848.39,2025-08-31
ACC7OYIKRDLTAOA,CUSE6651XA3ZWMW,Checking,150827.78,2021-10-20
ACCYL51GQ67R7GE,CUS2DHMKB8L8D8C,Checking,118706.37,2025-06-10
ACCOKXR85LIY3PZ,CUSPJSQLW8TJRL8,Checking,30785.62,2020-08-25
ACCIFQPDNQPPTBB,CUSY7R5KL1TLD75,Business,162071.7,2022-06-27
ACCE7N5DBPPFAFT,CUSCT1NKS9FMCNR,Savings,128564.71,2020-06-18
ACCNA4J5HCXJV1D,CUSLZEW800AFMFB,Savings,1768.26,2025-12-14
ACCVKV88ZWHH57Z,CUSN9IIPAWDZ7O5,Savings,126100.94,2019-07-30
ACC6MJZMKZLGDR5,CUSIUMI22XS4J7Z,Savings,69047.06,2025-06-14
ACCACEV4E978FQ6,CUS46WE4B6BY9NI,Business,116363.49,2020-12-29
ACC0M2O9H9G37K3,CUSKQ2O6PK1BDDL,Business,24675.2,2020-02-08
ACCUYTFQ2N5W8VV,CUSLL1S706L0SCO,Checking,47141.86,2022-07-22
ACC4N3CQQTNKJR7,CUS4EKZ7KRG46VQ,Savings,195924.33,2025-06-25
ACCPPF5XHVDZ4CJ,CUSSMW813OVXTQ9,Business,92892.12,2024-06-23
ACCDWM9CPX4S66H,CUSA1HXCTEUD4CL,Savings,9301.83,2022-04-25
ACC49SCZAZGABJN,CUST4GOGXS5Q5C1,Savings,100057.99,2020-11-06
ACCVCYV4U8IUPES,CUSEXRBMGHSTS3J,Business,88351.64,2020-03-23
ACC3AKU9UK1MNJI,CUSRTKCE5EO405A,Savings,36673.89,2019-10-05
ACCMMDO2X4WLK9O,CUS6PGOAVI3AHHM,Savings,169384.23,2020-08-28
ACCNSUJDYCNQPX2,CUSMEWCJN6OCJPZ,Business,30027.45,2025-12-08
ACCRJ9OZFX0DASL,CUSDYGNN5DFMMEV,Savings,50954.78,2024-12-13
ACCGR0L3RTRJSNX,CUSQBW4UT6A2PHN,Checking,167238.32,2021-05-11
ACCCV33MARB4HZQ,CUSDWIE3HEB1V42,Savings,122240.59,2025-01-01
ACCS82KMELI6A78,CUSB29OHFF8P5L2,Savings,85629.91,2019-09-25
ACCAKCKFOCPEXH7,CUSSWPMU6GYROXI,Savings,146343.81,2024-03-27
ACC7JHSWOSZ8MDX,CUSO7MHV9SAHJPV,Checking,75691.47,2024-06-30
ACCLIVQZF37YT5K,CUS6PGRVGYDYLJR,Savings,17555.23,2025-11-20
ACCNWI34H8OR7HF,CUSOBFYNUB0DWKQ,Checking,170806.39,2023-03-01
ACC5BZ99NYDU01Q,CUS2GQKS6PF14NA,Checking,77223.51,2019-11-23
ACCKNXKMK7O5UJH,CUSNZD9HZKCAZ8R,Savings,68467.3,2025-08-30
ACCMTT692FLLHYX,CUS11Z4AJ2UBKNB,Savings,52728.37,2021-09-28
ACCWM9ZD8EHYFVU,CUSYTVFXJD0JLGO,Savings,166008.7,2024-03-25
ACCPONNBZW4IBNO,CUSGNYIGK7YURMK,Business,93525.92,2021-08-13
ACCKDTOJJGSKY35,CUSJAD4SFA0R1W6,Checking,113505.21,2025-05-29
ACCXL0XN9BTADTK,CUS63ILRXXGSZ7U,Business,146347.08,2025-10-31
ACCROINNJ4AEFW1,CUSM6Y7E4C5PBU6,Business,3920.44,2020-10-03
ACCRRIPCEGM5VO2,CUS14VT7VVVDNX8,Checking,81548.07,2019-06-09
ACCX0YBGNESP8NY,CUS0PUCY14QQVWS,Savings,121022.84,2025-06-25
ACCVJDDPGNADTOD,CUSFU3Y7GAECX6M,Business,82502.69,2023-05-23
ACCURDHSE1QWGRA,CUSR75TPAYS7U5A,Business,172439.7,2024-12-28
ACCSFSGQP1SU5ZD,CUSJ5WPJOH09PWO,Business,109984.02,2023-04-15
ACCTRVLHIHBA2I1,CUSPFIWPJ50X5UH,Checking,45417.42,2021-09-24
ACC51MGTDDOMAI3,CUSJNU8FS2BSRBJ,Savings,33105.53,2024-02-13
ACC3UNUTROVKT84,CUSSW8IGDJQC19X,Savings,67745.68,2021-06-22
ACC94F0Y0P5XGC4,CUSYBU2ZVH839VZ,Checking,143603.4,2021-09-21
ACC52PMDA71ZLLX,CUSHUO5E4ZVM6ST,Checking,104549.79,2024-09-03
ACCFT0OYXKTWCGK,CUS1RFRETPWCYZU,Checking,166817.14,2020-01-20
ACCETP8W73DCXFP,CUSYO6S6V1UIK1J,Business,61310.74,2020-06-24
ACCSYH7USSBKM1O,CUST98K38DGNUSM,Business,92635.58,2023-06-24
ACCLOML5MZIIG5M,CUSDHJKUH6YX4KM,Savings,9347.26,2019-02-17
ACCNN0TANRBUGB9,CUSM6CSYU1AYTNH,Business,26565.98,2025-03-28
ACC79AE0NH18VQT,CUS5ZV1W0XJV9ZE,Business,178935.83,2021-07-18
ACC176HJY7GNLNI,CUSLDV59V392NDF,Savings,3445.07,2025-07-28
ACC8LI6A4JA1YMZ,CUSMFJPM6INQGXU,Savings,52365.16,2025-07-15
ACCTOOMMNRDVNKR,CUS5MXR43G10JCE,Savings,92009.65,2019-09-01
ACC2RGV8DFI99M0,CUSDRTH4A8UCSRF,Checking,75223.34,2020-06-16
ACCWWUA9SHLYMRV,CUSR95TVUO63TST,Savings,170133.74,2019-03-13
ACCBWN7AWEKMOWB,CUSH4EJSHK0FY6E,Savings,192870.92,2025-11-03
ACCYBPW28KPQ0WE,CUS94MRB6TTHUH8,Business,144792.92,2023-05-17
ACC5IK2QKNJQ1FB,CUS2TJKGVHKAB08,Checking,162252.56,2020-02-03
ACCDWPF6XRPTAPD,CUSYZ6X3SXXP1X4,Checking,118921.86,2019-07-22
ACC1SPQEALNIAYX,CUS3TAPBWUH4W95,Checking,71374.38,2022-04-14
ACCP2N07Y4JPFTW,CUSFLAFLGNFTC46,Business,195437.37,2020-01-28
ACCKW6H0Z7Z13QU,CUSV5TB9XV2B03Q,Business,122847.12,2021-09-26
ACCTWR6L0197UW1,CUSWMC277P0D5SJ,Checking,64799.37,2022-12-02
ACCVR0Y6NV1QWEO,CUSK3AUI9R80OMM,Checking,81339.96,2025-10-29
ACCYI76ISSTZ8I5,CUSC8C83JHS2QSY,Business,193374.85,2020-02-21
ACCBZCL3X7BBP8P,CUS0D27891PMF2L,Business,63653.18,2023-06-22
ACCMCV63XDHX4C2,CUSX8H1XY8XVW9P,Savings,152366.07,2022-09-04
ACCX8BK3EOYF587,CUS40Z067UM9UQA,Checking,186505.41,2021-11-18
ACCFUSD5HUMCCI1,CUSYRTIN0PKBKS4,Savings,107746.9,2022-08-24
ACC72K2Y5EI2B7U,CUSGAZYR89GAPAS,Business,99095.83,2024-08-05
ACCMEDI115RKFRI,CUSBLLEUQRPQYCN,Checking,187141.22,2019-12-22
ACCV2FHTIB81I24,CUSPJH6PH914I09,Checking,157324.37,2024-07-15
ACCEZB88M3IXA04,CUSDVFQ0E4RZK8H,Checking,46906.2,2019-07-02
ACC6KWBWHPCTE2W,CUS7KQFBG1VOAEU,Savings,69031.4,2019-05-12
ACCJZLC178U2WBZ,CUS4V60BQFDFL3O,Checking,133414.6,2019-09-08
ACC08GNB4SUNOVT,CUSH2IKNLBL2YX1,Checking,4612.34,2020-09-07
ACCT2NEKGQHVU29,CUS3UAI2ZVBZKL3,Business,129534.87,2025-09-02
ACCHHI50JONY8AX,CUS515MLPYGALYI,Business,193839.09,2021-11-01
ACCN9O98WWESWFH,CUSJNHZWAAT5UZR,Checking,101409.34,2019-08-30
ACCL3MH6WSC0GC8,CUS0TEG8DEFECCD,Business,137833.8,2025-10-24
ACCIAIDKA995LBP,CUSW9G5QIATK2FQ,Savings,173240.5,2020-12-27
ACCBO571KXYB4RX,CUSR0AWSRPXCYE0,Savings,40817.19,2019-01-02
ACCEA6O8WW9T2OH,CUSUDOTUQAJELIV,Business,160377.04,2021-10-24
ACCK8845VRWIH3X,CUS000MKX5RHTAP,Business,91104.45,2020-08-16
ACC69QFZ57MWCO9,CUSCCIG4YL4Y79W,Checking,144338.52,2025-09-22
ACCRLIFMXR1JZUW,CUS24HCVYQ987C9,Checking,171582.77,2025-09-07
ACCDWVXI70VOE3X,CUSDCONZ7Q9XD50,Checking,121564.69,2020-12-30
ACCAGAMQ6B53GNU,CUSKBY01YTV4V00,Savings,46033.86,2025-05-24
ACCV2BH6POW9C3Q,CUSS3A3BJHM6JA6,Business,103490.33,2019-06-26
ACCTIPUDSPJA5ZP,CUS0E0WQNJBBYXY,Business,84532.71,2024-12-11
ACCKNESWGF7PYWU,CUS66UBQOY5AY87,Savings,36528.03,2019-06-04
ACC8F7QAC06P0BV,CUSW29V6N3SGUPU,Checking,107257.17,2022-12-07
ACC6TEPKPMRFD6O,CUSKGDDR3ZKI6VB,Checking,29709.7,2020-08-24
ACC5PIUNW6NHVCJ,CUS1JY8XJ698XK3,Checking,196238.82,2024-07-12
ACCD1RDPUKG6FYD,CUSCKKKS30APCJS,Business,179758.54,2023-01-23
ACCJKD6EDTJTTUU,CUSHFS8AH0SU3PU,Checking,169030.74,2025-01-25
ACCP0LQNL7QK1W3,CUSRSEHNT96BCDP,Business,118780.15,2025-01-15
ACCX7UCMYV29OU4,CUSLPM636JVN9V0,Checking,136464.84,2022-07-05
ACC4K91HDGSII8A,CUSJIATU5OZPS23,Savings,144665.0,2021-09-03
ACCL1PT9SM8RL6C,CUSW3RH07H8TXZY,Checking,136921.04,2021-09-09
ACC8SV2NCNM51QZ,CUSSS3QCOTO403B,Savings,184467.34,2023-09-17
ACC6KDPZ9YJHPAF,CUSVMFDI499VVFU,Business,126966.17,2019-07-19
ACCIRD8NSKQVWIF,CUS0B34W6VXG9Z5,Checking,95048.99,2019-12-31
ACCGJ12WIYHJJBQ,CUSX7VS3SSTBWDK,Checking,156558.94,2021-01-19
ACC0X50EGK7DYFP,CUSUIL5GQYN2QMS,Checking,142523.45,2023-10-24
ACCKRQFU0A3GR2B,CUSF7TX3U2R1WNF,Savings,118222.49,2024-09-28
ACC8EEK9F4R2NBA,CUSIMVXAVX14YP0,Business,178424.22,2019-11-23
ACCJFCLQ21V5ZK0,CUSKC7038CLDZBL,Savings,83615.39,2019-02-07
ACCCXH0Q5WQXM3W,CUSGLIOCE50TMKB,Checking,2415.87,2019-03-23
ACC8DZ9E5F0A8L3,CUS0VU18VVHZCAG,Savings,198868.56,2021-01-07
ACC48Z5PS9RMK0D,CUSN6X2W66Y0QCT,Checking,141809.95,2025-11-22
ACCDNSHK78U6E8W,CUSX2UPBI1WZ9D7,Business,112888.18,2025-03-22
ACCXG5LRYEZK36R,CUSI2GQJ94A5XTP,Business,151806.8,2021-01-10
ACCOLCV22R3ZD9G,CUSAFC1L63I44IA,Business,113469.0,2024-05-29
ACC0TQLKGMXY8ED,CUSGBTF8JQD4U1F,Checking,197496.56,2025-06-01
ACC6P465WU8EXLH,CUS81NMP9AIMW1E,Checking,48221.12,2022-12-04
ACC18TE6OTR10W5,CUS5SGINCYI8C48,Business,124020.12,2024-01-22
ACCJZ5UKIWUACA7,CUSGEH3X65W8W3Z,Savings,46315.6,2025-02-26
ACC40QKCSPNFVCL,CUSIRXFJQA2QR5V,Savings,65694.35,2023-08-14
ACC6AIK42Z89595,CUSAJHKZ3WX4COT,Checking,37238.69,2021-01-13
ACC2ZVANCA95D2P,CUSCUQXJGHY1PL5,Checking,51078.1,2023-08-12
ACC7Q38OUIVCYGI,CUS9NE1TYLY5I5D,Business,83309.35,2022-04-13
ACCHY7G8RSUPD7N,CUSTQ3TQ1S05WNW,Checking,39338.67,2020-09-11
ACC105483ORUTVF,CUSKXRUZNTV5IBH,Savings,50684.45,2025-03-17
ACCUB1LXSZGPVQD,CUS76SDA5AD1P1D,Business,120633.43,2022-02-27
ACC67OR1YRVIUQ9,CUST61M30FYX44U,Checking,169557.45,2023-11-16
ACCDGXG94F4KEG5,CUSJ2URAW7IAA6Y,Business,25979.27,2021-12-25
ACC2UFXGR4RUL8M,CUSR0MWD3P8ZPFR,Savings,88930.63,2020-06-28
ACCO2IW3ZNVXT2Y,CUS07Z4SHLDQ33R,Checking,4236.02,2020-10-01
ACCPPOM48R37SWR,CUS2XEU90I4AWTT,Business,42597.53,2020-02-29
ACCU18S1BSPUCQO,CUS9HQ2I8HJNU4M,Business,89993.49,2021-08-15
ACCPFX5BAGJ7Z7X,CUS2EQJVK40NUVD,Business,197444.16,2022-06-07
ACCENWXO7E1YHV4,CUSVLHH845TGHC0,Savings,104887.2,2022-05-29
ACCD3Z3CRSRNFQ1,CUSFWMQX327YCIF,Checking,47038.78,2019-07-01
ACCHO64F1JHW6RA,CUSJ87WBXWMFFRK,Savings,28912.22,2020-06-04
ACCUAWT8FK183R4,CUSYVUPYVYPY99D,Savings,142783.1,2020-05-21
ACCGDEO4RP7YYDG,CUSGT8IHUJKLPLO,Business,185066.11,2021-08-07
ACCEBJW3N09X7HL,CUSBTTU9QOGMNN0,Savings,84455.12,2025-07-14
ACCJ53FOZZCPZK8,CUSHN20BWD7W218,Checking,177578.25,2023-04-30
ACCJ6GEEW6YVHPX,CUSVTDLCRKOKDS2,Business,174363.95,2024-12-14
ACCW7GA00X3BD4F,CUSER5L6F2QZP4A,Business,23473.56,2024-02-07
ACC50YFAQTCDPX7,CUSSA8JYRYSUJ2N,Savings,25385.27,2021-04-15
ACC4RMAVR221CBZ,CUSXCPGBK0UCRIW,Savings,3027.34,2024-04-15
ACCW2JKFYG3W9HQ,CUSNFZUWC8UDGB5,Checking,3806.14,2022-07-15
ACCWLF3WSZUSVFP,CUSV3VF1YAUKQOW,Business,116776.19,2021-08-02
ACC8CRRO8SINGGS,CUSMPNTP9SCY0CB,Savings,13300.92,2024-02-16
ACC3GUMLNSZBRXP,CUSUL0HBBLFC4KY,Business,53507.64,2024-07-22
ACC9BGI77KOX73L,CUSNQAL1Z3W18O5,Savings,59853.01,2021-02-10
ACCZ6GNKJGCV4IN,CUS8CWJJ4F51FNJ,Business,3899.81,2022-02-20
ACCZCX3MH21E5WK,CUSIMXGCGMK9F79,Checking,192184.49,2020-02-22
ACC4D6BKCRG3EFE,CUSKDL7V6UC1VFG,Savings,87892.7,2021-11-05
ACC5J7GN2KMYTU1,CUSN5EETUYXPOOC,Business,198153.66,2024-11-25
ACCTDAD6KRSSC7X,CUSWAWU385Y5CRS,Savings,192742.67,2019-05-01
ACCQQQQLLIGV6ON,CUSY4K3G72R7A5Q,Business,17260.31,2024-10-25
ACC08NYSTBY444R,CUS14NK1QBCDQCS,Savings,17741.1,2023-04-03
ACCND6VLNVY1CCH,CUSXXJYS66R6LPN,Business,61350.27,2019-10-10
ACC38PPWKHMJITY,CUSNV6B0MJOTWHY,Savings,151027.31,2023-12-04
ACCYKCC48UFPC95,CUSEQGI9GMORMRL,Checking,129496.25,2024-07-09
ACCJIROEWV5DCTZ,CUSX4MZPCVAX5W5,Business,18716.62,2023-02-25
ACC92WR0RY7WPM1,CUS90L4RNQV3G5S,Business,152533.86,2024-05-28
ACCZ4A2X0W32DBA,CUSVG191LOAP1KF,Business,67037.31,2025-04-20
ACCJUFSK4IO5OZ6,CUS1L9GFWM3PJFF,Savings,67612.74,2020-07-10
ACCVGU8IE5K0T8N,CUSU4NJ200SX12I,Checking,78415.55,2019-08-09
ACCZBMYNM2RHIL5,CUSLOMMHQCEQHQA,Business,919.58,2024-05-24
ACCTX9YONURJQVO,CUSQZUSOFVD2ML0,Business,148986.74,2023-12-08
ACC70G796EIUUSA,CUS9V0NIIM9ADBE,Savings,176687.93,2021-05-19
ACCZGKXWNMIJJMC,CUSM46D8P7U2OHN,Savings,90840.18,2023-03-23
ACCTX7T5N6WOPQO,CUS4P36YV7HTFT5,Savings,167049.12,2019-03-08
ACCT12H78T05HDW,CUSK1XVZ814EFW0,Savings,78027.45,2023-02-20
ACCEBN30IRK9HCL,CUSJFBY9PDLOQDR,Savings,123894.36,2023-01-01
ACC7P8IYAM6OAI6,CUS1NYZDBIJ458L,Business,156503.85,2023-01-07
ACCQ7B2I9Z79POR,CUSHL0OWG4147VD,Business,4823.29,2019-05-16
ACCXVBRO1B56AMW,CUSNA9TYFBNORKK,Business,168063.47,2021-03-23
ACCMK5E0456R5CT,CUSYCDP4ZEGF6BU,Checking,8297.02,2025-11-06
ACCY2WO0R4ARAQO,CUSO0E8O0B9JLGS,Savings,53064.41,2022-01-09
ACCU1G4T80681E6,CUSKLN5224YA5I7,Checking,108420.27,2022-01-14
ACCILWC0SW24UKM,CUSQ4NRVJ0UJA8A,Checking,101224.89,2025-08-10
ACCRPIGMH8DS9K8,CUSB0D4J6NSR5OJ,Savings,90237.09,2021-01-09
ACCNC78PNYQ3NKI,CUS8OEF28TP0RGI,Checking,74224.88,2021-07-28
ACCJUGID38C7WCE,CUS5CEQR8F1MHHQ,Checking,153841.93,2025-07-17
ACCQGEFOA0L4EQ0,CUSZLTOB4AGC00R,Business,148337.84,2020-04-03
ACCDQMAZGAL5MCN,CUS6ZOG9J8YFANQ,Checking,86052.33,2022-10-10
ACCP12U53XS0YV6,CUSEH3U8P84R443,Business,115308.53,2024-06-08
ACCI723HS73L9QR,CUS85T42YTUBBBX,Savings,104769.83,2023-04-12
ACC7XHFGWBNARAM,CUSZCK9ZU3V1WHD,Business,180302.7,2023-01-29
ACC0592FJH30UM8,CUS3V1WNP9OCIIL,Checking,125410.21,2025-11-19
ACCE2SYVQ10WOJZ,CUSHHW9BH2MPGL9,Business,49462.19,2024-06-16
ACCOSU54WKSR8TV,CUSA532YYWVXD9K,Business,25074.71,2023-09-14
ACC1JNILSN0JDMC,CUS87AWSLDDACLB,Savings,46207.67,2024-05-27
ACCASMJZ3E7P0MV,CUSI4WZOGOP02L1,Business,50230.03,2020-10-29
ACCXJ69BNMRMNE0,CUSU9REE57CJI1S,Checking,62984.79,2025-12-18
ACCV983H2VXTEHK,CUS4B4MKPU3XEHR,Checking,233.46,2024-08-22
ACCVDS0Q2ITXSFP,CUSGS19KAA3QDU6,Savings,52280.51,2020-09-15
ACCXTTEMYWAS96L,CUSKO3SDGU6SX82,Business,9210.09,2025-12-26
ACC1K3IIEH10WPY,CUSMJ4ELLI29O2N,Checking,150181.8,2019-06-13
ACCLF0J1WJ5JIOL,CUSG8816US69RBP,Savings,39842.46,2023-05-20
ACCXCJC6F75TK3G,CUS5Y4KG1PM163G,Checking,43976.99,2025-12-25
ACC575IW2SP6J58,CUSYQA1RS0983YE,Savings,182436.89,2020-04-18
ACC7W3SDIRJLHGM,CUS4XNGFYKJMPC8,Business,31124.96,2020-08-07
ACCO3R49DEAK97M,CUSASY6Q7O8P62M,Checking,110467.45,2024-12-11
ACCF90JBZHGAD2R,CUSLN6QZYV9KXJ1,Savings,90949.24,2023-09-27
ACC4IF6EF1MUACV,CUSYZ4YXLMD8XF4,Checking,110166.82,2024-06-01
ACCYHS07GSRU6LY,CUSP8YQWYPRU799,Checking,35627.85,2020-12-12
ACC9HF4K1O0JW2J,CUS22QC3CNXA7IG,Business,133646.67,2020-01-08
ACCNANW3PUW2N26,CUSDCDV84QVIVBS,Savings,34735.18,2021-12-22
ACCC0UE1YNE593J,CUSI2U2Z0M1GVE4,Business,8726.55,2020-03-22
ACCDLOGIU0RYJN0,CUS8U587TE583VV,Checking,133682.48,2023-09-08
ACCGSD3JO7793J6,CUS3VNM6B77C22A,Checking,67711.2,2023-07-26
ACCGNED0PG9H7RI,CUSYFI7Y01MUT84,Checking,157551.76,2022-01-30
ACCAGK3RW43OTWZ,CUS07AD73J7ZK8W,Checking,178285.61,2019-04-13
ACCLG3WVCN9V9FZ,CUS4DT6U8XI43FV,Business,39088.01,2021-07-29
ACCJ3URYSP18TTN,CUSVNOPCFLOIG8B,Savings,28721.89,2025-05-13
ACCS909KRO40COL,CUSO30TFK5OWX3N,Checking,167594.19,2021-07-16
ACCKAYQ5QON6THH,CUSXWD3OECWKWO7,Savings,50792.08,2020-10-29
ACCFPOMJ85EJCRG,CUSUCJJB8U9MLAI,Business,43671.15,2022-12-23
ACCKRB6K1KBO1LA,CUS9WOJEEBEVHBU,Business,48513.6,2023-06-07
ACCRCW2K72A5BQ3,CUSJC61KEAPFDWZ,Checking,72190.44,2025-11-13
ACCWLH6VJI4BN25,CUSIBE5QF5BB65R,Checking,133612.34,2019-12-12
ACCKS34G1IS95GS,CUS12DHB4STINHV,Checking,48478.09,2020-12-07
ACCWDZBMZZZBTGU,CUS64HAA34H8NL9,Checking,102537.28,2023-07-28
ACCPQISDA8G3LFG,CUSN2WDNX95DIHT,Business,126273.13,2019-07-02
ACC0OYU7PS5LSMM,CUSXE31DWWTZHJE,Business,117771.16,2020-09-29
ACC4JBPAOUZQ926,CUS2UNOLCIKMRPL,Savings,184286.89,2019-12-11
ACCT3IKNDS8UO3L,CUSUK1HBH3OYBY6,Checking,67970.0,2022-01-22
ACC3803RTP3GVY0,CUSNVQ8Y5K3NYUF,Savings,162713.53,2021-02-07
ACCUNZV7VBBT7W7,CUSH5ENFPSWXK0I,Checking,57833.09,2025-08-26
ACCICWDITRN81XL,CUSK2FSONAGER1N,Business,199806.5,2025-12-14
ACCKH1GGGF5SUTP,CUSMDHXETSPYVNG,Checking,105316.13,2021-04-09
ACC6XCV9IJMLHDV,CUSED68T0E9I2SH,Checking,154277.37,2024-03-09
ACC75MSSZFLGQUB,CUSJ0ZA4PJ0RF16,Business,49537.98,2021-11-22
ACCPU0US6LKR4G4,CUSAK96ALM5IY98,Business,52876.46,2022-09-23
ACCSOP5KBSEW67Q,CUSYGTNZL3YK015,Checking,166348.34,2025-03-06
ACC7ILRSSVLY2MH,CUS7V3P51EQ0782,Business,105197.37,2019-12-20
ACC582X90ETV0GS,CUS16K9RO0NFFLG,Savings,5795.16,2019-05-31
ACCPSMZVCCHV8RM,CUSBA6EPCPOHZ1M,Savings,86014.93,2025-01-17
ACCZG8PDFG5X2GM,CUSHEIBJKMFZDLY,Savings,132948.37,2025-10-15
ACCFWJS9YDSQZ2U,CUS0S7W7DP2PO9W,Business,165579.33,2019-07-31
ACCHQPCFHEEHT1X,CUSVMCW9IMXE40F,Business,91171.66,2019-12-14
ACCPHDFCBH13L4E,CUSVJ1KWNMCI3Z8,Business,116560.38,2024-06-26
ACC0UI03RTVE8P9,CUS18X8UPFRATWU,Savings,68929.17,2025-04-18
ACCSU0AIHW32HXK,CUS3NV9OPFVTGT5,Business,30736.45,2021-11-11
ACCH2PFODKBVQWN,CUSHU63RXWMDV10,Checking,170706.68,2022-09-11
ACCEBQRI8AI8057,CUSU84E6SX04IDU,Savings,115246.03,2020-06-27
ACCQFMKLSGWC36I,CUSL8JQK1F6B3I7,Checking,139066.55,2024-06-10
ACC1X3SOB8VW58D,CUSJ206B5JC8FKZ,Savings,37808.09,2025-05-06
ACCVWV2PVU1XZGT,CUSMW89WR919T3P,Business,100595.23,2020-03-21
ACCW3XLGOZXLTC1,CUS942D4BYIOV27,Checking,166681.94,2023-06-04
ACCQ2JGRWSD467U,CUSZLZMWSBMWHFE,Business,32591.92,2024-11-11
ACCG41QMF2C7M59,CUS3ZBM34FS7X6B,Checking,170764.88,2020-01-05
ACC0VJ6KBYKM8PW,CUSVP2WM8CFHT4P,Business,71462.09,2021-10-29
ACCTA1JVRLTBKKH,CUS8TCIBOCJOQGL,Business,55365.33,2024-12-28
ACCPWSJ5I2IHSGV,CUSFGMHEQIJ6LI2,Checking,53880.01,2021-03-15
ACC51PG2FHP19H1,CUS94TEVWLQ6EXN,Business,199376.72,2025-09-10
ACCK2963Y3L04KR,CUS31ES3SFTT4I7,Business,155508.68,2024-04-21
ACCVZFU2D0BEZMR,CUSVZK6MJOFTH7B,Checking,65781.51,2025-09-29
ACCWAZPH6CV09BX,CUSEUQJMGNGDXSU,Checking,93521.22,2020-03-19
ACC7G9QYN09EDJ3,CUSJIF24A5R7WIU,Business,138232.89,2022-02-16
ACCUL9K6YU52ON5,CUS7YQRY4C0P8G8,Business,60691.94,2022-08-24
ACCM1EYK4DTEJ2C,CUSXZ0PIID36P3E,Checking,512.13,2023-04-06
ACCF5P3OZMLM9UI,CUS8ADUEI06UZXC,Business,71424.24,2021-07-03
ACC0XJ37HPF2K38,CUS9Y2WM71GASY9,Business,34370.65,2025-03-25
ACCG2K4UYBHY1ES,CUSSDIK6GS0JVC9,Checking,155313.94,2022-12-22
ACC7590U47CH04K,CUS0T57GOCRK53O,Savings,54646.75,2022-04-26
ACCMCB05CV32Z91,CUSE2O91SP7MGKQ,Savings,658.93,2022-10-11
ACC8ASEHGVZ8MRO,CUSU041MEG2ZFOD,Checking,116816.25,2019-04-12
ACCEI2KW55S39ZO,CUSHWZMSEXF93DK,Business,148524.79,2024-02-26
ACCWQAK2ZYGCCA3,CUSVB0HO5I7S2PN,Checking,169646.62,2024-10-18
ACCGUEWK9IQBWKJ,CUSIITGIO8P7KRP,Savings,179446.55,2023-07-16
ACCFI0UG5FTHUKI,CUSIU86VG9CKN81,Savings,53204.45,2024-08-15
ACCFN97N1MNJ8TK,CUSME3P70TZ5C9F,Checking,103355.51,2023-01-11
ACCPE8FTOXUX337,CUSLNTSP39MYG5L,Business,65445.31,2025-10-25
ACCAHFST7YK81SK,CUSJIOF7MINOQXW,Business,113381.16,2020-10-31
ACCZCLOLKK59CY3,CUS34UY9NXG68H9,Checking,106883.77,2019-05-21
ACCXRQRFEYA9B0V,CUSQLMLB34J5AA1,Checking,41543.55,2024-04-26
ACC66W3DN41L04B,CUSXZH78G5QTEY5,Checking,69065.79,2019-11-23
ACCFDFV64BXCOXA,CUS7FR7M4K0XL26,Checking,46318.1,2021-02-27
ACCQ04EYMU5NHCM,CUSK0OJW1JVAA08,Savings,120657.34,2020-12-17
ACC8ASPW3WUIF42,CUSDUYITM2DXWOB,Checking,126407.55,2025-08-27
ACCJEGP6NGRWCCF,CUSRW4S72SGKUP5,Business,117073.39,2021-02-12
ACCJD8KQSH1975K,CUSDSSA7AX4VZ8J,Checking,62082.18,2019-06-27
ACCAFK01DFIV971,CUSW5QM9I70ILF0,Checking,21232.59,2022-10-27
ACCFJU37JYBQAO8,CUS1WGA45IC3YKZ,Business,93180.35,2023-08-22
ACCIZ78TL8SQSIL,CUST2EMJIPLUKS9,Business,192994.86,2021-11-26
ACCP5Y8PTD3HYG0,CUSNQ50664IXYOF,Savings,182465.05,2022-12-02
ACC4A1JV86K0SAA,CUSL5M5MC921A3H,Business,94243.91,2020-06-24
